SEASON_ID,Player_ID,Game_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,SEASON,Home or Road,Adversary,Adversary Name,Game Score
22022,1631105,22200242,2022-11-20,DET @ SAC,L,27,6,8,0.75,0,0,0.0,0,0,0.0,5,3,8,1,1,0,1,2,12,-7,2022-23,Road,SAC,Sacramento Kings,129 - 137
22022,1631105,22200234,2022-11-18,DET @ LAL,L,22,5,7,0.714,0,0,0.0,2,2,1.0,3,5,8,0,1,1,1,4,12,-6,2022-23,Road,LAL,Los Angeles Lakers,121 - 128
22022,1631105,22200223,2022-11-17,DET @ LAC,L,25,3,6,0.5,0,0,0.0,2,3,0.667,4,5,9,0,0,1,1,3,8,6,2022-23,Road,LAC,Los Angeles Clippers,91 - 96
22022,1631105,22200199,2022-11-14,DET vs. TOR,L,19,1,1,1.0,0,0,0.0,0,2,0.0,2,4,6,0,0,0,1,3,2,0,2022-23,Home,TOR,Toronto Raptors,111 - 115
22022,1631105,22200186,2022-11-12,DET vs. BOS,L,17,1,1,1.0,0,0,0.0,0,0,0.0,1,11,12,1,2,0,1,2,2,-9,2022-23,Home,BOS,Boston Celtics,108 - 117
22022,1631105,22200178,2022-11-11,DET @ NYK,L,21,0,1,0.0,0,0,0.0,1,4,0.25,2,6,8,0,0,1,1,1,1,-3,2022-23,Road,NYK,New York Knicks,112 - 121
22022,1631105,22200163,2022-11-09,DET @ BOS,L,30,5,8,0.625,0,0,0.0,0,0,0.0,5,5,10,2,1,1,0,1,10,-10,2022-23,Road,BOS,Boston Celtics,112 - 128
22022,1631105,22200146,2022-11-07,DET vs. OKC,W,21,2,5,0.4,0,0,0.0,3,6,0.5,2,2,4,0,0,3,1,3,7,-11,2022-23,Home,OKC,Oklahoma City Thunder,112 - 103
22022,1631105,22200091,2022-10-30,DET vs. GSW,W,15,1,3,0.333,0,0,0.0,1,2,0.5,3,1,4,0,0,1,1,2,3,2,2022-23,Home,GSW,Golden State Warriors,128 - 114
22022,1631105,22200070,2022-10-28,DET vs. ATL,L,23,2,4,0.5,0,0,0.0,4,6,0.667,2,1,3,0,0,2,3,4,8,-19,2022-23,Home,ATL,Atlanta Hawks,112 - 136
22022,1631105,22200057,2022-10-26,DET vs. ATL,L,21,3,4,0.75,0,0,0.0,1,2,0.5,3,6,9,0,0,1,1,2,7,-2,2022-23,Home,ATL,Atlanta Hawks,113 - 118
22022,1631105,22200052,2022-10-25,DET @ WAS,L,23,3,6,0.5,0,0,0.0,0,1,0.0,4,4,8,0,0,0,0,2,6,-9,2022-23,Road,WAS,Washington Wizards,99 - 120
22022,1631105,22200029,2022-10-22,DET @ IND,L,18,3,3,1.0,0,0,0.0,0,0,0.0,2,1,3,0,0,2,0,0,6,-8,2022-23,Road,IND,Indiana Pacers,115 - 124
22022,1631105,22200023,2022-10-21,DET @ NYK,L,23,4,8,0.5,0,1,0.0,0,1,0.0,3,7,10,0,1,0,1,4,8,-12,2022-23,Road,NYK,New York Knicks,106 - 130
22022,1631105,22200003,2022-10-19,DET vs. ORL,W,22,7,13,0.538,0,0,0.0,0,4,0.0,5,5,10,1,0,3,3,0,14,7,2022-23,Home,ORL,Orlando Magic,113 - 109
22023,1631105,22301166,2024-04-11,DET vs. CHI,L,31,7,9,0.778,0,0,0.0,6,7,0.857,2,9,11,3,0,0,4,3,20,-14,2023-24,Home,CHI,Chicago Bulls,105 - 127
22023,1631105,22301145,2024-04-09,DET @ PHI,L,28,5,12,0.417,0,0,0.0,5,6,0.833,0,11,11,2,0,0,2,3,15,-5,2023-24,Road,PHI,Philadelphia 76ers,102 - 120
22023,1631105,22301121,2024-04-05,DET @ MEM,L,24,6,12,0.5,0,1,0.0,5,5,1.0,3,7,10,0,1,0,0,3,17,-4,2023-24,Road,MEM,Memphis Grizzlies,90 - 108
22023,1631105,22301104,2024-04-03,DET @ ATL,L,28,5,13,0.385,0,0,0.0,1,1,1.0,2,2,4,1,2,0,2,0,11,-25,2023-24,Road,ATL,Atlanta Hawks,113 - 121
22023,1631105,22301088,2024-04-01,DET vs. MEM,L,5,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,1,1,0,2,1,0,0,2023-24,Home,MEM,Memphis Grizzlies,108 - 110
22023,1631105,22301065,2024-03-29,DET @ WAS,W,35,9,11,0.818,0,0,0.0,2,2,1.0,5,12,17,1,3,3,3,4,20,18,2023-24,Road,WAS,Washington Wizards,96 - 87
22023,1631105,22301056,2024-03-27,DET @ MIN,L,25,4,6,0.667,0,0,0.0,3,4,0.75,3,8,11,4,0,0,3,1,11,0,2023-24,Road,MIN,Minnesota Timberwolves,91 - 106
22023,1631105,22300997,2024-03-20,DET vs. IND,L,27,3,8,0.375,0,0,0.0,5,6,0.833,3,9,12,1,1,1,2,3,11,-14,2023-24,Home,IND,Indiana Pacers,103 - 122
22023,1631105,22300984,2024-03-18,DET @ BOS,L,22,3,7,0.429,0,0,0.0,2,2,1.0,0,9,9,0,0,0,2,2,8,-7,2023-24,Road,BOS,Boston Celtics,94 - 119
22023,1631105,22300977,2024-03-17,DET vs. MIA,L,29,4,10,0.4,0,0,0.0,3,4,0.75,3,7,10,1,0,1,2,3,11,-17,2023-24,Home,MIA,Miami Heat,101 - 104
22023,1631105,22300962,2024-03-15,DET vs. MIA,L,34,7,9,0.778,0,0,0.0,1,2,0.5,2,15,17,1,0,1,3,2,15,-16,2023-24,Home,MIA,Miami Heat,95 - 108
22023,1631105,22300946,2024-03-13,DET vs. TOR,W,28,8,9,0.889,0,0,0.0,8,10,0.8,9,14,23,5,1,0,5,3,24,9,2023-24,Home,TOR,Toronto Raptors,113 - 104
22023,1631105,22300933,2024-03-11,DET vs. CHA,W,30,8,10,0.8,0,0,0.0,4,6,0.667,4,6,10,1,1,1,3,3,20,9,2023-24,Home,CHA,Charlotte Hornets,114 - 97
22023,1631105,22300919,2024-03-09,DET vs. DAL,L,16,1,4,0.25,0,0,0.0,4,4,1.0,2,6,8,3,0,0,2,4,6,-21,2023-24,Home,DAL,Dallas Mavericks,124 - 142
22023,1631105,22300902,2024-03-07,DET vs. BKN,W,30,6,8,0.75,0,0,0.0,0,0,0.0,3,11,14,4,2,0,3,3,12,9,2023-24,Home,BKN,Brooklyn Nets,118 - 112
22023,1631105,22300888,2024-03-05,DET @ MIA,L,32,5,5,1.0,0,0,0.0,4,4,1.0,4,6,10,3,0,0,2,5,14,-8,2023-24,Road,MIA,Miami Heat,110 - 118
22023,1631105,22300874,2024-03-03,DET @ ORL,L,25,4,9,0.444,0,0,0.0,3,3,1.0,1,3,4,2,1,0,3,3,11,-25,2023-24,Road,ORL,Orlando Magic,91 - 113
22023,1631105,22300857,2024-03-01,DET vs. CLE,L,31,4,7,0.571,0,0,0.0,6,7,0.857,4,6,10,2,0,1,1,5,14,-10,2023-24,Home,CLE,Cleveland Cavaliers,100 - 110
22023,1631105,22300839,2024-02-27,DET @ CHI,W,31,5,9,0.556,0,0,0.0,4,4,1.0,2,8,10,5,1,3,5,4,14,24,2023-24,Road,CHI,Chicago Bulls,105 - 95
22023,1631105,22300828,2024-02-26,DET @ NYK,L,31,4,11,0.364,0,0,0.0,3,4,0.75,5,11,16,4,1,1,0,2,11,3,2023-24,Road,NYK,New York Knicks,111 - 113
22023,1631105,22300814,2024-02-24,DET vs. ORL,L,33,6,7,0.857,0,0,0.0,4,6,0.667,2,9,11,3,1,4,1,5,16,-4,2023-24,Home,ORL,Orlando Magic,109 - 112
22023,1631105,22300793,2024-02-22,DET @ IND,L,30,7,11,0.636,0,0,0.0,1,1,1.0,2,11,13,2,0,0,4,3,15,-3,2023-24,Road,IND,Indiana Pacers,115 - 129
22023,1631105,22300787,2024-02-14,DET @ PHX,L,23,2,6,0.333,0,0,0.0,3,4,0.75,3,6,9,5,2,0,1,3,7,-10,2023-24,Road,PHX,Phoenix Suns,100 - 116
22023,1631105,22300776,2024-02-13,DET @ LAL,L,23,4,9,0.444,0,0,0.0,0,0,0.0,4,4,8,0,1,0,1,3,8,-16,2023-24,Road,LAL,Los Angeles Lakers,111 - 125
22023,1631105,22300749,2024-02-10,DET @ LAC,L,35,5,12,0.417,0,0,0.0,0,0,0.0,3,15,18,1,2,1,3,4,10,-7,2023-24,Road,LAC,Los Angeles Clippers,106 - 112
