SEASON_ID,Player_ID,Game_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,SEASON,Home or Road,Adversary,Adversary Name,Game Score
22023,1631093,22301121,2024-04-05,DET @ MEM,L,32,10,15,0.667,6,8,0.75,5,6,0.833,0,3,3,3,0,0,4,2,31,-5,2023-24,Road,MEM,Memphis Grizzlies,90 - 108
22023,1631093,22301104,2024-04-03,DET @ ATL,L,27,3,15,0.2,1,4,0.25,1,2,0.5,0,3,3,4,0,0,1,2,8,-10,2023-24,Road,ATL,Atlanta Hawks,113 - 121
22023,1631093,22301088,2024-04-01,DET vs. MEM,L,35,7,17,0.412,2,8,0.25,4,5,0.8,0,3,3,6,0,0,2,1,20,0,2023-24,Home,MEM,Memphis Grizzlies,108 - 110
22023,1631093,22301065,2024-03-29,DET @ WAS,W,37,5,17,0.294,1,6,0.167,2,2,1.0,1,6,7,5,0,1,1,3,13,11,2023-24,Road,WAS,Washington Wizards,96 - 87
22023,1631093,22301035,2024-03-25,DET @ NYK,L,24,2,14,0.143,1,6,0.167,4,4,1.0,2,2,4,3,2,1,2,2,9,-21,2023-24,Road,NYK,New York Knicks,99 - 124
22023,1631093,22301027,2024-03-24,DET vs. NOP,L,29,5,12,0.417,3,7,0.429,3,4,0.75,1,1,2,4,1,0,4,3,16,-15,2023-24,Home,NOP,New Orleans Pelicans,101 - 114
22023,1631093,22301011,2024-03-22,DET vs. BOS,L,27,7,13,0.538,1,4,0.25,1,1,1.0,0,4,4,0,0,0,2,3,16,-13,2023-24,Home,BOS,Boston Celtics,102 - 129
22023,1631093,22300997,2024-03-20,DET vs. IND,L,30,6,13,0.462,1,3,0.333,2,4,0.5,0,2,2,3,2,0,2,1,15,-21,2023-24,Home,IND,Indiana Pacers,103 - 122
22023,1631093,22300984,2024-03-18,DET @ BOS,L,29,10,19,0.526,1,4,0.25,0,0,0.0,1,4,5,5,0,1,3,3,21,-16,2023-24,Road,BOS,Boston Celtics,94 - 119
22023,1631093,22300977,2024-03-17,DET vs. MIA,L,24,4,7,0.571,1,3,0.333,1,2,0.5,0,1,1,2,0,1,2,4,10,-6,2023-24,Home,MIA,Miami Heat,101 - 104
