SEASON_ID,Player_ID,Game_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,Home or Road,Adversary,Adversary Name,Game Score
22023,1631105,22300453,2024-01-01,DET @ HOU,L,22,6,8,0.75,0,0,0.0,0,0,0.0,3,11,14,1,0,0,1,5,12,0,Road,HOU,Houston Rockets,113 - 136
22023,1631105,22300440,2023-12-30,DET vs. TOR,W,34,6,11,0.545,0,0,0.0,6,6,1.0,2,15,17,2,0,0,1,5,18,-6,Home,TOR,Toronto Raptors,129 - 127
22023,1631105,22300421,2023-12-28,DET @ BOS,L,40,5,6,0.833,0,0,0.0,5,6,0.833,8,6,14,2,0,0,0,1,15,-6,Road,BOS,Boston Celtics,122 - 128
22023,1631105,22300406,2023-12-26,DET vs. BKN,L,33,6,11,0.545,0,0,0.0,0,0,0.0,5,10,15,4,1,1,1,3,12,8,Home,BKN,Brooklyn Nets,112 - 118
22023,1631105,22301206,2023-12-06,DET vs. MEM,L,30,8,12,0.667,0,0,0.0,1,1,1.0,1,10,11,0,0,1,2,1,17,2,Home,MEM,Memphis Grizzlies,102 - 116
22023,1631105,22300283,2023-12-02,DET vs. CLE,L,30,8,8,1.0,0,0,0.0,1,6,0.167,3,8,11,1,1,2,2,3,17,6,Home,CLE,Cleveland Cavaliers,101 - 110
22023,1631105,22300268,2023-11-30,DET @ NYK,L,34,5,7,0.714,0,0,0.0,0,0,0.0,0,12,12,2,0,0,2,3,10,1,Road,NYK,New York Knicks,112 - 118
22023,1631105,22300258,2023-11-29,DET vs. LAL,L,18,3,8,0.375,0,0,0.0,0,0,0.0,4,3,7,0,0,1,2,3,6,-20,Home,LAL,Los Angeles Lakers,107 - 133
22023,1631105,22300253,2023-11-27,DET vs. WAS,L,33,5,8,0.625,0,0,0.0,2,5,0.4,7,7,14,3,1,5,6,5,12,-4,Home,WAS,Washington Wizards,107 - 126
22023,1631105,22300047,2023-11-24,DET @ IND,L,29,5,10,0.5,0,1,0.0,3,4,0.75,4,9,13,4,1,1,2,5,13,-11,Road,IND,Indiana Pacers,113 - 136
22023,1631105,22300008,2023-11-10,DET vs. PHI,L,23,2,5,0.4,0,0,0.0,0,0,0.0,1,3,4,3,0,1,3,1,4,-8,Home,PHI,Philadelphia 76ers,106 - 114
22023,1631105,22300165,2023-11-08,DET @ MIL,L,28,5,10,0.5,0,1,0.0,1,1,1.0,3,9,12,5,0,0,2,5,11,-3,Road,MIL,Milwaukee Bucks,118 - 120
22023,1631105,22300140,2023-11-05,DET vs. PHX,L,31,6,10,0.6,0,0,0.0,0,0,0.0,3,8,11,3,2,0,5,4,12,-19,Home,PHX,Phoenix Suns,106 - 120
22023,1631105,22300129,2023-11-02,DET @ NOP,L,25,5,8,0.625,0,0,0.0,2,2,1.0,0,5,5,1,0,0,1,5,12,-12,Road,NOP,New Orleans Pelicans,116 - 125
22023,1631105,22300109,2023-10-30,DET @ OKC,L,23,4,11,0.364,0,0,0.0,0,1,0.0,3,4,7,1,1,0,1,3,8,-8,Road,OKC,Oklahoma City Thunder,112 - 124
22023,1631105,22300088,2023-10-28,DET vs. CHI,W,33,9,11,0.818,0,0,0.0,5,5,1.0,6,9,15,5,1,2,1,3,23,6,Home,CHI,Chicago Bulls,118 - 102
22023,1631105,22300077,2023-10-27,DET @ CHA,W,35,7,8,0.875,0,0,0.0,0,0,0.0,6,11,17,3,1,2,5,3,14,5,Road,CHA,Charlotte Hornets,111 - 99
22023,1631105,22300068,2023-10-25,DET @ MIA,L,32,8,11,0.727,0,0,0.0,1,3,0.333,6,8,14,4,0,4,4,4,17,-4,Road,MIA,Miami Heat,102 - 103
